index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
3115,39701.64,9.34,67.64,69.55,4,0,0,6,1,5,5,5,2,5,92,0
3116,34653.29,5.08,78.3,58.08,1,0,0,4,3,5,5,3,4,2,54,0
3117,17487.65,8.26,38.18,59.91,1,0,0,4,1,4,2,5,1,4,70,0
3118,21779.03,6,59.83,54.45,5,0,0,10,4,3,4,5,1,3,85,1
3119,10281.74,5.07,46.2,63.27,5,0,0,8,5,3,1,2,3,5,78,1
3120,49238.92,5.12,68.85,78.92,6,0,0,8,5,1,1,2,1,4,66,1
3121,26031.91,8.15,48.18,93.35,1,0,0,4,1,5,4,2,5,2,96,1
3122,16987.21,8.19,94.24,81.85,1,0,0,7,1,2,1,1,3,5,79,0
3123,33934.49,6.54,53.16,69.13,3,0,0,9,3,2,5,1,1,3,84,1
3124,45314.62,6.22,56.56,88.8,0,0,0,5,1,1,3,2,3,3,71,1
3125,26797.33,8.57,85.1,88.56,4,0,0,9,2,5,5,2,2,1,51,1
3126,30565.22,5.1,87.24,45.74,5,1,0,5,1,3,4,1,1,5,92,0
3127,37391.06,8.58,66.04,47.52,3,0,0,6,5,4,3,2,1,4,91,1
3128,43682.56,8.14,79.36,76.54,0,0,0,3,4,5,3,3,1,4,60,1
3129,40228.35,9.57,87.31,60.26,2,0,0,4,4,5,1,5,4,4,97,0
3130,49863.15,7.48,41.5,52.77,2,0,0,10,4,1,2,2,2,5,100,1
3131,42771.46,6.6,79.17,83.34,1,3,0,10,3,2,2,5,2,2,89,1
3132,36328.29,8.28,87.93,52.29,5,0,0,8,3,2,1,2,1,4,52,1
3133,25905.07,5.39,97,50.76,3,0,0,4,1,4,5,2,1,2,81,0
3134,14739.73,9.34,82.9,44.01,0,0,0,3,3,4,1,5,3,3,94,0
3135,34340,7.06,87.77,46.62,5,0,0,9,3,2,5,5,1,3,52,1
3136,24630.46,8.32,81.86,84.41,6,0,0,8,1,4,2,5,1,2,80,0
3137,37073.64,9.89,91.9,90.52,0,0,0,7,5,5,4,1,4,4,57,0
3138,42569.13,5.26,80.69,35.62,0,0,0,7,2,3,5,1,3,2,96,1
3139,10377.24,8.67,50.52,62.69,0,2,0,5,3,2,5,5,5,1,64,0
3140,11538.3,5.62,40.61,37.8,4,0,0,5,3,4,4,1,1,1,68,1
3141,27742.12,8.38,74.78,74.54,5,5,0,10,4,2,2,3,2,4,92,0
3142,42505.16,9.29,42.43,76.16,0,0,0,3,3,3,2,2,3,3,56,1
3143,34536.15,8.04,81.35,49.47,1,0,0,10,2,3,3,5,5,1,69,0
3144,28944.26,5.37,83.13,52.2,1,2,0,9,2,2,4,1,5,3,69,0
3145,11325.3,6.98,74.04,51.37,0,0,0,7,5,5,2,1,2,1,92,1
3146,11100.78,5.88,53.31,87.18,5,0,0,8,1,1,3,1,5,2,93,0
3147,46635.53,8.4,62.18,61.18,2,0,0,4,3,4,3,1,3,1,52,1
3148,25308.82,7.18,58.8,75.42,5,5,0,8,1,4,3,5,5,2,70,0
3149,28050.38,5.48,79.64,36.86,5,0,0,7,5,1,4,1,3,2,68,0
3150,34841.67,6.26,92.34,89.29,0,4,0,8,1,2,2,3,4,5,72,1
3151,23476,5.95,38.15,88.93,0,0,0,9,5,3,2,2,3,4,79,0
3152,10980.34,8.53,59.86,39.72,0,0,0,6,1,4,2,3,4,3,85,1
3153,44118.46,6.53,83.09,55.6,0,2,0,3,3,1,2,5,5,3,81,0
3154,20392.57,5.56,80.03,85.63,0,0,0,6,5,4,5,1,4,4,80,0
3155,42883.4,9.86,35.48,90.51,1,0,0,3,4,4,3,4,2,5,58,0
3156,47410.83,8.99,41.24,56.72,0,0,0,7,4,5,3,1,2,1,87,0
3157,47156.91,8.94,95.26,86.09,1,0,0,3,4,3,5,3,4,3,88,0
3158,22097.91,5.48,63.15,75.14,3,0,0,4,2,5,2,4,3,4,61,1
3159,13705.2,5.51,48.83,85.9,0,0,0,8,4,4,5,3,3,3,83,1
3160,33725.23,6.43,95.46,61.4,5,0,0,4,2,5,5,3,5,1,92,0
3161,30782.22,7.4,75.61,38.07,6,0,0,8,1,5,2,1,2,4,55,0
3162,39274.43,5.95,70.47,84.88,4,0,2,7,5,3,2,4,4,2,58,0
3163,30066.7,7.29,72.38,94.47,6,0,0,3,4,1,3,1,2,3,66,1
3164,36601.66,5.67,89.36,45.66,3,0,0,8,2,2,2,1,3,1,96,0
3165,49599.66,9.39,74.75,45.24,0,4,0,8,3,5,1,4,2,5,56,1
3166,17333.58,7.25,70.24,55.92,2,0,0,7,5,3,3,3,3,2,65,0
3167,11882.13,9.67,46.55,89.92,2,0,0,6,2,1,5,3,1,1,100,0
3168,16019.14,8.87,92.46,57.24,5,0,0,9,4,1,4,5,4,1,69,0
3169,47490.37,5.72,95.78,63.92,0,0,0,8,5,1,4,5,3,1,57,0
3170,33701.73,7.95,53.57,64.08,3,0,0,3,1,2,2,4,4,2,96,1
3171,36697.2,5.77,86.97,71.28,5,0,0,6,3,1,4,5,3,3,98,1
3172,16500.94,9.26,80.37,50.72,0,5,0,8,3,2,3,5,4,3,83,1
3173,25765.89,6.22,42.94,39.62,2,0,0,6,3,1,2,1,1,5,96,1
3174,19535.12,6.87,35.98,43.35,2,0,0,6,2,4,5,1,3,2,67,1
3175,37725.29,8.75,84.46,35.8,6,0,0,10,1,4,3,4,2,5,53,1
3176,37756.05,6.49,53.28,37.5,4,2,0,7,1,4,2,1,5,5,70,0
3177,33992.76,6.07,82.39,89.09,2,0,0,9,4,2,3,5,5,3,98,1
3178,28014.95,5.73,97.27,83.58,3,0,0,6,2,2,1,1,4,5,77,1
3179,35447.35,8.89,80.35,80.43,6,0,0,6,1,1,3,5,3,3,58,0
3180,31803.72,7.03,43.73,61.85,2,0,0,9,1,5,4,2,3,1,67,1
3181,35673.57,5.13,60.07,84.11,3,0,0,4,5,5,1,2,4,2,73,1
3182,44674.1,9.21,96.02,88.56,6,0,0,6,5,2,1,5,1,5,94,0
3183,11014.64,9.72,65.75,90.33,0,0,0,6,1,1,1,2,1,2,53,1
3184,17219.95,5.88,81.31,46.92,6,0,0,5,2,2,5,4,2,2,75,1
3185,44608.72,5.84,82.8,65.27,4,0,0,7,4,1,1,2,4,5,64,1
3186,24543.18,5.88,36.99,39.59,0,0,0,10,2,3,5,1,1,5,98,0
3187,35867.25,5.29,83.07,93.97,5,0,0,6,2,2,4,2,3,5,61,1
3188,36037.39,9.57,58.52,55.01,6,0,0,6,2,5,1,1,4,5,85,1
3189,29390.57,5.44,54.15,52.01,6,0,0,9,1,5,5,4,2,3,94,0
3190,28981.45,5.57,85.37,75.2,2,0,0,10,1,1,1,4,5,4,88,0
3191,15381.57,7.06,64.02,49.08,4,0,0,8,1,1,5,1,2,4,78,1
3192,34351.45,9.52,54.49,77.83,0,0,0,5,1,2,5,2,3,3,100,1
3193,21180.32,7.28,45.6,54.75,0,0,0,9,2,4,5,5,2,2,57,0
3194,27925.86,9.55,74,71.71,0,0,0,7,2,2,1,1,3,5,96,1
3195,35534.4,8.75,57.35,73.09,5,0,0,10,5,5,3,1,4,4,79,1
3196,14552.54,5.14,45.65,77.62,3,0,0,6,4,5,2,5,2,5,97,1
3197,34164.82,6.95,52.49,65.06,5,0,0,4,1,1,5,1,2,3,91,1
3198,19663.72,9.93,51.4,72.52,4,0,0,3,4,3,5,1,1,5,85,0
3199,49538.92,5.1,39.05,88.79,6,0,0,9,1,5,2,3,5,1,55,0
3200,11161.79,9.51,75.68,38.72,1,0,0,9,5,5,1,2,4,3,79,0
3201,45765.14,8.06,88.22,41.21,1,0,0,8,1,5,5,2,1,5,80,0
3202,22052.53,9.69,94.95,41.47,4,2,0,9,4,4,2,2,4,1,88,0
3203,32996.65,7.29,37.54,94.76,0,0,0,8,1,2,4,4,5,5,63,0
3204,20930.05,9.94,95.95,83.17,6,0,0,7,4,1,5,1,1,4,64,0
3205,36259.72,9.28,86.51,85.24,0,0,0,3,1,1,2,1,1,1,74,0
3206,25959.95,8.16,58.89,67.17,4,2,0,9,1,3,1,3,1,4,67,0
3207,39720.53,8.51,73.19,88.99,0,0,0,7,5,5,1,2,3,5,75,1
3208,33018.72,5.52,87.97,52.6,1,0,0,10,4,3,5,2,3,3,75,0
3209,13050.51,8.83,50.78,47.63,6,0,3,8,3,5,4,4,4,4,61,1
3210,11597.39,7.23,56.72,88.99,1,0,0,9,4,2,4,2,5,4,81,0
3211,31930.36,7.23,48.97,65.56,0,0,0,5,4,4,2,4,1,2,93,1
3212,48395.9,5.01,82.35,62.31,4,0,0,5,4,5,2,1,1,2,77,0
3213,29088.83,7.01,72.5,70.87,2,0,0,8,1,1,2,1,2,4,94,0
3214,28170.22,9.74,71.78,87.12,6,3,0,8,4,4,1,5,5,1,67,0
3215,40770.41,5.92,36.46,87.76,3,0,0,8,4,2,5,4,1,1,60,0
3216,26955.7,8.39,49.74,82.27,4,0,0,4,5,1,3,3,3,4,92,0
3217,19421.05,10,94.15,84.2,4,0,0,6,5,2,4,2,1,1,84,1
3218,32362.78,5.28,58.55,83.12,0,0,0,4,1,4,4,1,5,3,80,0
3219,43754.96,8.81,81.03,35.19,6,0,0,10,3,1,3,4,3,1,88,0
3220,12661.29,6.6,36.12,83.11,6,3,0,4,1,2,2,3,5,5,66,0
3221,28289.94,9.64,56.88,77.48,5,0,0,3,5,5,4,4,4,5,100,1
3222,34924.11,7.38,88.86,74.2,2,0,2,5,1,1,4,1,4,1,77,1
3223,24395.58,9.06,78.01,63.75,1,5,0,5,4,5,3,4,1,1,57,0
3224,20087.6,6.22,71.92,76.32,0,0,0,8,5,2,3,3,3,5,77,0
3225,15697.87,6.32,58.41,85.94,0,0,2,6,2,4,1,1,5,5,61,1
3226,40538.56,8.72,38.14,53.69,0,0,0,8,2,4,2,2,4,2,74,1
3227,10062.54,8.24,95.34,48.43,3,0,0,6,4,3,4,2,3,2,59,0
3228,33865.18,5.73,77.38,50.84,1,0,0,10,5,1,5,4,4,2,81,0
3229,29821.46,5.74,67.35,38.4,2,0,0,10,4,4,5,4,3,4,62,0
3230,40964.97,8.74,89.66,79.26,0,0,0,7,4,1,1,5,4,4,90,0
3231,31750.16,5.8,86.09,89.94,3,4,0,4,1,5,1,2,4,4,72,1
3232,30507.96,5.37,57.37,67.59,0,5,0,9,5,1,4,4,4,5,80,0
3233,30140.75,5.49,91.29,54.18,2,0,0,7,4,5,4,4,3,5,54,1
3234,42187.17,6.96,88.39,37.01,0,0,0,3,2,1,2,5,3,1,55,1
3235,33987.44,6.98,42.95,86.29,4,0,2,5,5,2,3,4,1,4,76,0
3236,43842.56,9.24,47.83,76.78,0,0,0,9,2,3,3,1,3,3,51,1
3237,20954,7.97,44.14,75.57,2,0,0,9,5,4,1,1,5,4,72,1
3238,23867.34,9.3,92.72,47.55,2,0,0,10,3,4,2,4,1,3,75,0
3239,45251.32,9.54,67.5,39.36,5,0,0,8,2,1,1,4,3,1,68,1
3240,11097.58,8.96,86.53,54.47,0,1,0,9,3,4,4,4,1,2,53,0
3241,41173.6,7,65.37,77.33,2,0,0,10,4,5,4,1,3,3,82,1
3242,28079.44,8.68,46.82,41.05,5,2,0,4,1,5,3,4,1,5,93,1
3243,41533.79,6,41.47,88.35,4,0,0,6,1,3,2,2,5,1,90,0
3244,27348.96,5.23,89.29,90.17,0,0,0,3,5,1,1,4,4,3,58,1
3245,45278.34,8.97,69.73,60.45,6,0,3,10,4,2,2,3,1,1,96,0
3246,24632.25,6.38,73.89,41.26,0,4,0,6,3,3,3,1,1,2,83,0
3247,43406.8,7.51,48.23,40.4,4,0,0,8,2,4,1,2,5,5,70,0
3248,47526.4,9.29,81.41,59.66,3,0,0,4,5,1,5,4,1,5,77,1
3249,23788.81,7.48,51.48,92.84,2,0,0,10,1,4,2,4,5,3,67,1
3250,33698.95,8.36,78.37,51.09,5,0,0,7,4,5,5,5,2,3,56,0
3251,36686.91,6.47,91.55,69.85,0,0,0,5,4,4,4,2,2,3,88,1
3252,28749.04,6.2,57.18,59.38,0,0,0,3,5,3,4,4,1,5,71,0
3253,32706.79,8.67,75.85,46.82,5,0,0,7,1,3,3,5,2,4,80,1
3254,48694.24,6.43,74.44,87.73,2,0,0,3,4,1,5,5,1,1,70,0
3255,13301.77,7.47,41.34,36.09,0,0,0,6,2,2,3,3,2,3,97,1
3256,22945.23,6.15,73.44,94.77,3,0,0,10,1,2,4,1,2,5,83,1
3257,40381.74,7.25,70.78,65.46,0,0,0,5,1,2,1,2,1,4,69,1
3258,47851.97,7.55,73.89,94.68,4,0,0,3,2,2,4,3,2,4,52,1
3259,37775.98,6.14,37.05,62.63,0,0,0,9,1,2,1,3,4,3,82,1
3260,32198.73,8.93,90.42,69.95,4,0,0,3,2,1,2,4,2,3,87,1
3261,48964.1,8.21,57.52,78.14,3,0,0,8,4,3,3,4,2,1,73,1
3262,34951.29,7.56,82.63,45.32,0,2,0,4,5,2,5,2,3,5,52,1
3263,22380.45,9.91,64.24,81.36,2,0,0,9,3,2,3,1,5,2,90,0
3264,37378.83,7.72,94.83,70.81,0,0,0,9,1,5,4,4,4,4,54,0
3265,49057.22,6.28,48.77,86.34,3,0,1,10,3,2,2,3,4,4,62,0
3266,27600.91,9.38,43.85,45.1,2,0,0,4,1,2,5,3,1,2,97,1
3267,47188.87,5.26,78.06,60.1,5,0,3,5,2,2,1,1,4,5,54,1
3268,26782.56,9.63,88.38,77.5,6,0,0,6,3,5,1,5,1,5,81,1
3269,27407.08,9.49,88.85,91.12,1,0,0,4,3,5,5,2,4,4,56,0
3270,16742.25,9.21,58.57,77.41,1,5,0,9,4,2,5,1,3,5,92,1
3271,38850.36,8.46,74,64.14,6,0,0,10,2,3,3,2,5,5,92,1
3272,48243.68,6.76,89.7,89.45,2,0,0,3,1,3,5,2,1,2,51,0
3273,37916.47,5.23,43.74,36.88,0,0,0,10,5,4,3,1,1,1,99,0
3274,32239.34,9.81,91.33,40.95,3,0,0,7,4,1,1,4,5,4,51,0
3275,15810.88,6.46,52.78,72.72,5,2,0,3,1,2,3,1,5,4,95,1
3276,21136.46,7.27,59.26,41.46,4,5,2,4,2,1,2,2,3,3,75,0
3277,29705.8,9.93,93.39,38.22,2,0,0,10,2,5,2,2,4,3,85,0
3278,33821.92,8.1,71.4,82.62,4,4,0,10,3,3,4,4,4,3,50,1
3279,48038.16,6.9,36.75,82.55,0,0,0,4,5,2,5,2,3,1,56,1
3280,40610.87,7.08,98.12,38.45,2,0,0,10,1,4,3,5,2,1,92,1
3281,13969.66,8.22,91.97,91.98,6,0,0,3,5,3,3,5,4,1,51,0
3282,48965.23,6.08,52.6,62.96,0,0,0,8,3,2,4,5,4,1,50,1
3283,21154.69,8.01,82.5,65.45,0,3,0,5,1,3,4,3,4,3,86,0
3284,49768.89,8.1,71.29,92.42,0,0,0,4,3,5,2,3,2,2,61,0
3285,28809.95,5.55,65.64,79.53,5,0,0,6,5,4,3,2,3,5,92,0
3286,38221.93,9.49,55.01,42.88,4,4,0,6,1,3,1,2,2,3,86,1
3287,42212.87,7.86,48.49,93.14,2,0,0,6,1,2,1,2,5,3,75,1
3288,43825.57,5.83,98.51,66.3,0,0,0,10,4,1,4,4,5,5,97,1
3289,18601.36,8.99,40.83,81.2,0,0,0,8,1,1,3,1,4,1,90,1
3290,14707.19,9.52,51.87,85.94,2,0,0,9,1,1,3,1,4,1,84,0
3291,26923.78,9.46,77.55,72.57,5,0,0,5,5,5,4,4,4,2,90,0
3292,13266.22,6.87,56.69,56.12,6,0,0,6,4,2,1,2,1,1,66,1
3293,37445.27,5.24,64.37,54.33,1,4,0,9,3,1,4,5,2,5,79,0
3294,27253.91,9.48,90.26,66.09,6,0,0,7,5,3,1,1,4,2,93,1
3295,35613.92,7.98,69.32,94.87,1,0,0,8,1,4,2,5,2,2,74,0
3296,23225.56,5.14,38.57,57.91,0,0,0,6,2,1,5,3,5,3,53,0
3297,36143.12,8.13,81.93,44.41,6,0,0,5,3,5,5,3,1,4,56,0
3298,41779.61,6,77.93,68.1,4,0,1,5,4,5,4,4,3,5,89,0
3299,45915.4,7.09,61.07,42.01,2,0,0,5,2,2,4,5,4,2,86,0
3300,31299.08,5.97,36.07,42.52,2,0,1,3,5,2,2,4,2,1,92,0
3301,10766.76,8.72,85.56,50.51,0,0,0,6,3,1,1,2,5,1,91,0
3302,23141.13,9.65,86.17,51.81,3,0,0,7,2,1,2,2,2,1,53,0
3303,30620.82,9.63,41.05,88.41,0,0,0,7,4,3,2,2,3,3,60,1
3304,29578.26,9.57,73.59,47.39,0,3,1,4,2,2,5,5,4,5,68,0
3305,28647.5,7.51,38.34,65.73,4,0,0,9,4,4,2,2,1,5,51,1
3306,20255.67,5.26,65.51,50.07,2,0,0,6,5,2,4,4,2,2,70,1
3307,18388.76,9.37,86.24,80.62,0,0,0,4,3,2,5,3,5,4,57,1
3308,22534.92,5.76,84.82,54.94,5,0,0,7,4,2,2,4,1,3,52,0
3309,30917.75,8.26,67.2,91.65,2,1,0,7,2,5,4,3,2,4,87,1
3310,49285.03,9.46,55.09,94.87,3,3,0,4,4,1,4,4,4,3,95,1
3311,32966.64,5.1,45.92,60.41,6,0,0,9,4,3,3,5,5,4,88,0
3312,34150.55,5.31,70.98,83.68,0,0,0,10,3,5,5,5,3,5,54,1
3313,25196.83,6.32,70.15,72.38,0,5,0,5,4,1,2,5,5,2,87,1
3314,19221.83,8.3,45.89,55.4,0,0,0,10,5,2,5,4,4,2,98,1
3315,44319.54,6.01,76.18,43.58,4,4,0,8,2,1,4,3,1,3,78,1
3316,15544.95,5.53,44.56,52.91,1,0,0,7,2,4,2,2,4,1,73,1
3317,27509.48,7.87,47.2,63.59,3,0,0,5,4,1,3,5,2,2,88,1
3318,30872.84,6.18,40.14,54.17,1,0,0,5,4,1,4,2,5,3,95,1
3319,33380.91,5.95,40.56,86.87,6,0,0,3,4,2,4,5,5,2,72,1
3320,48622.44,5.05,74.96,94.67,3,0,0,3,5,5,4,4,2,4,83,0
3321,16301.62,7.77,59.01,60.36,6,0,1,3,4,3,4,3,5,5,62,0
3322,40940.52,9.99,63.02,52.87,3,0,0,10,2,3,3,3,1,3,88,0
3323,10305.25,5.64,90.12,37.06,4,0,0,8,4,5,1,3,3,2,64,1
3324,44661.44,8.76,66.01,44.74,6,0,2,7,5,5,5,4,2,2,59,1
3325,46177.78,5.04,72,70.37,5,0,2,8,1,2,4,2,4,1,68,1
3326,31265.6,5.21,51.92,87.3,3,0,0,3,5,2,2,5,1,2,51,0
3327,23113.84,6.03,37.45,72.66,5,0,0,7,2,2,4,3,3,5,81,0
3328,40968.76,9.9,48.66,54.65,2,0,0,5,3,3,1,1,5,1,56,0
3329,44875.64,6.45,85.82,88.53,6,0,0,4,4,3,1,5,2,1,97,0
3330,13834.78,8.15,61.86,67.99,5,0,0,10,4,5,4,1,3,2,84,0
3331,35344.9,5.13,41.54,89.97,2,0,0,10,4,2,2,2,4,4,80,1
3332,28709.03,5.83,44.74,63.34,0,0,2,10,5,3,4,1,1,1,54,1
3333,45498.5,7.43,94.99,48.19,3,0,0,5,1,3,1,2,3,3,63,1
3334,16654.21,8.07,37.12,36.52,5,4,0,10,3,4,2,5,3,4,70,0
3335,18420.75,7.99,80.12,48.3,6,3,0,4,4,1,1,5,3,5,65,1
3336,29637.4,9.48,56.97,36.41,4,0,0,6,3,2,2,4,1,5,91,0
3337,11450.72,8.65,57.9,73.84,3,0,0,6,1,3,1,5,4,1,57,0
3338,37196.67,6.18,37.03,39.49,0,0,0,5,5,4,3,1,2,4,67,0
3339,17173.45,7.27,63.71,88.53,4,0,0,8,3,2,4,5,2,5,52,0
3340,13400.34,9.76,92.45,41.57,5,0,0,10,2,2,1,5,4,3,88,0
3341,48249.42,6.88,58.62,64.45,4,3,0,9,2,1,1,4,5,2,92,0
3342,27147.41,5.95,93.04,50.34,5,0,0,6,2,4,2,3,4,4,93,0
3343,48320.12,7.12,71.19,81.46,5,4,0,10,3,1,3,2,1,3,64,0
3344,11271.34,9.1,69.75,52.97,3,5,0,9,4,1,4,1,3,1,81,1
3345,36827.22,8.31,98.36,84.47,4,0,0,6,4,4,2,2,1,2,66,0
3346,37701.49,5.88,45.09,62.25,3,0,1,8,2,4,4,5,5,1,100,1
3347,35229.75,7.93,94.88,80.02,5,0,0,3,1,4,4,5,2,1,83,0
3348,40214.05,7.05,73.31,55.9,0,5,2,3,2,5,1,1,1,2,83,0
3349,23983.95,7.76,63.84,73.86,1,0,0,10,3,1,5,5,3,2,52,1
3350,32469.96,5.91,94.03,79.51,3,0,0,8,1,5,2,2,5,1,90,0
3351,15972.13,8.75,78.73,44.45,6,0,0,10,5,4,4,2,1,2,59,1
3352,49767.76,7.97,94.82,36.91,3,0,0,6,3,2,1,3,1,2,72,1
3353,44929.29,7.34,72.46,48.3,6,0,0,8,5,5,3,4,2,3,68,1
3354,28019.03,5.42,80.4,79.48,4,0,0,5,3,4,4,5,2,2,55,1
3355,49439.68,6.35,66.77,82.98,4,0,0,3,5,5,5,4,5,4,60,1
3356,28330.75,7.31,84.57,79.27,3,0,2,9,5,3,2,1,4,1,71,0
3357,17944.75,5.14,69.31,36.89,4,0,0,6,3,5,3,1,3,4,52,1
3358,32242.77,8.53,45.14,83.8,6,5,0,5,4,4,3,4,3,3,84,0
3359,20397.06,7.03,66.44,49.4,3,0,0,3,1,2,1,2,1,3,56,0
3360,25617.32,6.13,37.4,48.9,5,0,0,5,1,2,2,3,4,5,92,0
3361,18453.94,8.04,83.1,42.15,2,0,0,10,3,4,3,5,1,1,91,0
3362,12822.39,5.23,56.37,52.76,4,2,0,4,4,3,1,1,1,1,62,0
3363,24646.99,7.06,50.57,83.88,2,0,0,10,3,2,4,1,5,1,81,1
3364,43021.67,7.25,49.56,82.93,3,0,0,9,3,1,2,5,1,3,76,0
3365,12773.34,9.85,97.98,90.93,0,0,0,6,2,4,4,4,4,3,85,1
3366,12722.26,8.99,43.41,58,5,0,2,3,5,3,1,2,2,3,79,0
3367,46144.16,8.92,35.41,51.07,5,0,0,3,3,2,2,3,3,4,78,1
3368,26179.09,5.9,83.11,35.07,2,0,0,10,5,1,4,5,1,1,66,1
3369,39504.13,7.67,39.12,44.92,1,0,0,6,1,5,1,2,3,5,90,0
3370,45514.12,6.72,72.68,71.34,0,0,0,4,1,1,5,5,3,2,82,1
3371,32335.27,8.34,86.43,67.51,3,2,0,5,3,3,1,1,3,4,61,0
3372,14017.53,9.77,70.7,62.05,0,3,0,3,1,2,2,2,4,2,89,0
3373,47496.65,7.86,60.72,90.54,1,3,0,8,1,2,5,3,4,2,75,1
3374,14566.94,5.46,96.88,54.87,0,0,0,4,1,4,1,3,1,2,61,0
3375,38808.57,5.42,59.56,79.74,5,0,1,10,5,4,3,2,1,1,89,1
3376,17767.98,7.49,93.42,44.63,2,0,2,3,1,5,2,1,1,3,62,0
3377,18861.27,9.68,71.01,56.6,4,0,0,10,3,4,5,3,5,5,100,0
3378,13439.44,7.34,39.91,55.63,4,4,0,9,5,4,2,1,3,5,100,1
3379,17081.15,6.09,38.59,52.86,0,0,0,3,4,1,3,4,5,2,61,0
3380,16302.86,5.31,44.16,94.74,0,0,0,5,4,4,4,4,4,3,71,0
3381,14768.41,5.75,83.21,53.09,0,0,0,5,5,1,2,4,3,5,81,1
3382,16551.99,5.53,44.14,54.89,4,4,0,7,4,4,4,4,5,1,78,0
3383,30315.73,5.59,90.14,73.65,4,0,0,6,4,3,4,3,3,5,99,1
3384,10787.42,5.89,38.75,43.36,6,0,0,9,4,2,5,3,4,5,62,1
3385,42494.94,5.95,66.45,58.32,2,0,0,10,5,1,1,1,4,2,91,0
3386,31034.66,6.95,52.58,62.87,0,0,0,3,1,5,1,4,4,1,89,0
3387,15401.74,9.87,60.03,46.21,6,0,0,8,5,4,5,3,5,4,70,0
3388,48759.43,8.39,40.03,39.1,0,0,0,8,2,3,4,1,3,3,59,1
3389,36945.33,5.24,78.87,72.25,3,0,0,9,2,5,1,1,4,5,99,1
3390,23996.31,6.97,73.45,65.06,6,0,0,4,3,4,4,5,2,3,69,1
3391,13608.09,7.8,74.81,68.6,5,0,0,10,5,1,5,4,1,5,96,0
3392,33559.02,7.21,66.43,64.4,3,4,0,4,2,4,5,1,3,5,56,0
3393,35921.72,7.56,60.83,41.57,2,0,0,10,1,2,3,4,1,3,54,1
3394,29247.24,7.3,58.86,75.6,6,3,0,7,5,1,3,1,3,4,57,0
3395,24816.69,5.12,54.15,74.28,0,0,0,8,2,4,3,4,5,4,87,0
3396,33588.15,5.55,58.19,39.06,3,0,0,9,1,2,5,3,4,3,54,0
3397,12754.73,9.36,98.67,65.12,5,0,0,3,5,3,3,4,4,4,86,0
3398,40688.72,8.35,44.7,89.07,0,0,0,5,3,5,1,2,5,2,51,0
3399,16374.26,5.3,70.31,51.57,0,0,0,7,3,1,3,5,1,2,62,1
3400,14768.48,7.94,93.35,79.11,2,0,0,6,3,2,3,1,5,5,78,0
3401,33382.04,7.81,49.55,46.47,1,5,0,10,4,3,2,5,4,4,82,1
3402,25967.23,9.59,43.82,87.71,2,0,0,4,4,4,2,3,5,4,83,1
3403,26913.55,6.66,46.8,67.73,3,0,0,10,4,4,5,2,3,1,88,0
3404,17758.65,7.63,70.17,63.98,3,4,0,3,3,5,5,4,3,4,71,1
3405,45278.63,5.8,58.52,78.75,6,0,0,8,3,2,5,3,3,1,79,1
3406,46155.13,9.68,56.69,77.61,0,0,0,5,2,1,4,2,4,4,59,1
3407,48389.58,9.98,39.34,46.48,0,5,2,9,3,5,2,1,1,2,78,0
3408,20824.18,9.19,83.55,49.98,2,0,0,3,4,5,5,2,1,1,69,1
3409,29763.13,6.93,74.74,36.71,0,0,0,6,2,3,2,1,1,1,68,1
3410,14565.06,6.42,85.65,44.33,2,0,0,4,2,3,3,1,4,1,73,1
3411,16551.84,9.1,38.28,38.33,5,0,0,5,5,2,5,4,2,1,79,1
3412,48122.14,6.08,68.99,40.8,2,0,1,4,5,3,2,4,4,3,64,1
3413,35028.39,5.89,74.86,60.66,1,0,0,6,2,3,5,2,2,3,74,1
3414,12611.53,7.07,69.76,38.55,0,0,0,3,5,1,5,5,5,3,98,0
3415,17362.76,5.78,62.61,77.03,3,0,0,7,1,3,5,5,4,3,55,0
3416,45949.87,7.95,82.66,35.87,4,1,1,10,5,2,1,1,1,5,53,0
3417,40348.48,5.85,58.12,86.39,1,0,0,8,5,2,5,3,3,4,66,1
3418,22515.98,6.8,87.73,59.68,5,0,0,10,3,3,2,5,4,4,95,1
3419,10522.9,7.88,68.29,92.14,6,0,0,4,1,5,3,3,5,5,77,1
3420,25580.91,8.75,41.73,87.32,6,0,0,10,5,5,1,5,4,4,71,1
3421,17438.25,7.36,97.75,38.56,0,0,0,3,3,1,2,4,4,1,75,1
3422,40773.7,9.58,64.1,40.89,4,2,0,3,2,2,4,1,2,4,73,0
3423,26402.34,9.51,64.42,65.43,2,5,0,7,1,2,3,2,5,4,84,0
3424,36226.27,6.09,53.36,44.29,3,4,0,10,1,1,1,5,2,2,73,0
3425,26950.49,9.42,38.69,46.26,2,0,0,7,1,1,3,3,2,4,64,1
3426,34057.78,9.67,62.63,56.76,0,3,0,5,1,1,2,4,1,3,54,1
3427,26935.24,5.03,93.24,49.63,0,4,0,6,5,3,4,5,2,5,54,1
3428,33680.72,9.67,62.32,69.44,2,0,0,10,3,2,4,1,5,1,50,1
3429,49287.33,5.05,48.55,37.75,0,0,0,8,3,1,2,3,2,2,76,0
3430,14385.44,9.84,44.81,55.89,5,0,0,4,5,3,4,2,3,4,73,0
