index,Expected Salary,CGPA,10th Percentage,12th Percentage,Branch,Certifications,Level of Participation,Communication Proficiency,Programming Languages,Extraversion,Agreeableness,Openness,Conscientiousness,Neuroticism,Attendance %,Employeed
3021,"$42,973.33 ",8.96,44.77,66,Biomedical,4,,8,C#,4,3,3,5,2,79,0
3022,"$27,676.84 ",6.31,91.67,81.88,IT,,,9,Python,3,2,5,2,5,66,0
3023,"$44,611.45 ",9.61,77.46,92.18,IT,,,7,C++,1,3,5,3,4,69,1
3024,"$42,786.81 ",8.57,37.64,59.56,Computer,,,8,C++,4,4,3,5,2,59,1
3025,"$39,269.40 ",6.44,39.8,67.29,IT,,,10,Python,4,3,3,1,1,88,1
3026,"$40,677.92 ",9.19,80.28,67.4,IT,,,10,Python,2,4,5,3,2,50,0
3027,"$48,914.95 ",5.36,45.02,91.22,IT,,,9,C,3,4,2,3,4,78,1
3028,"$46,051.12 ",9.48,91.73,80.96,IT,,,4,C,4,5,1,1,5,81,1
3029,"$10,670.78 ",8.04,55.84,51.74,Mechanical,,,8,C++,3,1,5,4,5,57,0
3030,"$26,592.44 ",6.91,74.28,85.3,Electronics,,,8,C#,5,3,4,4,4,69,0
3031,"$11,996.52 ",5.95,89.28,52.69,Computer,,,4,C,5,4,1,4,5,93,1
3032,"$29,096.16 ",7.6,40.91,75.74,Mechanical,,,7,C#,5,2,1,3,3,94,1
3033,"$10,203.51 ",7.7,85.68,63.24,Electronics,,,8,Python,5,1,5,1,3,50,1
3034,"$17,711.80 ",8.87,37.84,63.86,Computer,,,6,Java,1,2,2,5,5,72,0
3035,"$13,383.67 ",9.72,43.65,79.83,Civil,,,10,Java,5,4,4,4,1,97,0
3036,"$17,479.47 ",7.72,59.02,36.42,Civil,,,8,C#,3,3,5,5,4,89,0
3037,"$36,962.53 ",6.08,87.83,73.35,Civil,,,10,C#,2,3,1,2,2,70,0
3038,"$45,276.37 ",9.07,56.01,66.93,Computer,,,8,Java,5,1,1,2,4,99,0
3039,"$17,320.79 ",5.88,83.08,58.11,Telecomm,,,5,C,2,5,4,4,3,73,0
3040,"$37,401.14 ",5.54,74.93,51.33,Computer,,,6,C,2,4,2,5,4,82,0
3041,"$26,548.76 ",9.97,91.42,90.79,Mechanical,1,,6,C++,2,4,1,2,1,89,0
3042,"$46,635.86 ",7.21,79.84,68.41,IT,0,,5,C++,1,2,3,5,5,56,0
3043,"$19,684.94 ",7.17,40.18,39.31,Civil,5,,4,Python,1,2,2,1,1,50,1
3044,"$21,226.99 ",9.75,98.65,45.58,Civil,,,7,C#,1,3,4,4,4,97,0
3045,"$34,727.05 ",6.7,60.39,92.01,Civil,,,6,Java,4,1,3,3,1,92,1
3046,"$32,464.21 ",5.69,65.49,80.09,Telecomm,,National,10,C,4,2,4,2,3,63,0
3047,"$28,445.16 ",5.31,67.86,88.35,Biomedical,,,5,C++,3,1,4,3,5,88,0
3048,"$30,818.22 ",7.34,53.75,59.67,Civil,5,,3,C++,1,2,1,5,5,79,1
3049,"$45,811.93 ",7.48,50.57,36.31,Biomedical,,,5,C++,3,2,2,3,3,55,0
3050,"$40,463.42 ",9.64,41.89,67.94,Computer,,,6,C#,4,3,2,2,3,86,0
3051,"$20,101.07 ",8.2,87.05,67.01,IT,0,International,8,C,5,5,4,5,4,90,1
3052,"$47,776.34 ",9.99,41.17,46.6,Computer,,National,10,Python,2,4,1,1,2,62,1
3053,"$22,329.29 ",7.49,74.24,66.1,Electronics,,,5,Java,4,4,2,4,5,55,1
3054,"$25,454.95 ",8.85,91.05,69.9,IT,,,4,C++,1,4,3,3,3,57,1
3055,"$10,062.36 ",7,95.82,84.64,Mechanical,,,10,C++,2,2,3,1,4,92,0
3056,"$12,769.82 ",5.57,57.62,77.86,IT,,International,4,C++,5,4,1,2,3,85,0
3057,"$12,097.11 ",7.27,70.15,82.3,Telecomm,1,,9,C#,1,4,4,4,1,67,0
3058,"$49,368.61 ",7.41,83.59,49.96,Computer,,,5,Java,1,2,1,2,3,80,1
3059,"$10,346.68 ",5.17,97.23,84.74,Civil,,,6,C++,5,3,4,3,4,83,0
3060,"$13,807.42 ",9.44,43,68.85,Computer,,,3,Python,4,1,1,3,1,72,0
3061,"$21,858.14 ",5.83,41.2,58.81,Telecomm,,,8,Java,4,5,3,4,2,68,1
3062,"$20,447.50 ",7.23,41.65,81.21,Biomedical,,,3,C++,1,4,1,5,5,65,1
3063,"$35,541.84 ",5.14,50.26,94.26,Mechanical,,,5,Python,2,5,1,1,2,88,1
3064,"$33,894.45 ",7.56,71.33,88.88,IT,0,,8,C++,2,4,5,2,4,52,0
3065,"$31,846.73 ",5.76,53.5,79.42,Civil,,,5,C,3,1,3,5,3,59,1
3066,"$28,332.31 ",8.96,85.15,85.23,Computer,,,4,Python,1,1,5,4,4,57,1
3067,"$31,651.80 ",6.68,60.5,52.97,Biomedical,,,10,C,1,3,3,3,4,51,0
3068,"$21,611.84 ",7.04,84.13,60.26,Biomedical,,National,9,Python,2,4,1,4,3,75,1
3069,"$27,741.04 ",6.71,73.1,70.69,Mechanical,,,4,Python,2,3,4,4,3,91,1
3070,"$21,265.37 ",5.82,70.56,84.39,Telecomm,,,7,C#,4,2,2,3,4,93,0
3071,"$43,340.19 ",7.15,89.7,40.01,IT,,,4,C#,5,4,1,3,2,77,1
3072,"$47,491.38 ",7.36,70.01,36.41,Computer,,,5,Python,1,3,2,2,5,97,0
3073,"$19,434.39 ",9.43,53.2,67.04,Mechanical,,,9,C++,2,5,5,2,3,62,1
3074,"$12,200.41 ",5.18,93.41,94.76,Electronics,,,7,C,2,2,1,2,4,74,0
3075,"$13,856.66 ",6.87,36.12,70.9,Biomedical,,State,6,Python,3,1,4,3,3,76,0
3076,"$14,437.95 ",7.28,97.88,43.74,Biomedical,5,,9,Java,1,4,5,5,4,93,1
3077,"$17,996.09 ",7.34,51.11,38.71,Computer,,,5,Java,4,1,2,3,5,52,1
3078,"$45,756.85 ",7.7,73.46,50.1,IT,,,9,C,4,2,3,2,1,59,1
3079,"$14,863.15 ",9.88,70.76,37.73,Electronics,,,4,C#,4,3,2,1,1,57,0
3080,"$34,313.78 ",5.06,65.89,82.54,Telecomm,,,5,C++,3,4,5,4,2,98,0
3081,"$21,747.92 ",7.19,48.03,52.64,Electronics,,,3,Java,1,3,4,1,1,56,1
3082,"$38,705.77 ",8.14,40.98,92.55,Mechanical,,,5,C#,4,3,5,5,1,78,0
3083,"$27,673.32 ",6.2,62.92,40.85,IT,,,7,C,2,2,2,4,3,100,1
3084,"$27,130.97 ",5.43,62.49,87.29,IT,,,10,C,3,4,2,4,1,98,1
3085,"$36,464.60 ",6.67,37.95,64,Electronics,2,International,7,C#,5,5,2,1,3,63,0
3086,"$16,543.71 ",6.34,92.1,82.81,Mechanical,,,9,C,3,4,2,3,2,93,1
3087,"$26,126.52 ",8.56,44,85.08,Civil,,,5,Java,3,2,5,5,3,63,0
3088,"$24,538.87 ",9.12,88.28,78.11,Biomedical,,,6,C#,4,5,3,2,4,80,1
3089,"$40,359.28 ",5.57,67.66,36.97,IT,,,8,C++,1,5,3,5,4,72,1
3090,"$32,148.84 ",8.16,64,67.26,Civil,,,10,Python,1,1,1,2,3,57,0
3091,"$18,577.18 ",8.48,80.02,73.58,Biomedical,,,6,C#,1,2,5,4,4,88,0
3092,"$47,487.91 ",7.42,83.26,90.73,Civil,5,,8,Java,1,3,5,3,4,81,1
3093,"$22,771.21 ",8.69,49.48,92.44,Biomedical,3,,7,C++,3,4,3,3,5,54,1
3094,"$33,766.88 ",9.19,87.42,86.68,IT,,,4,C,5,3,2,4,2,56,0
3095,"$38,786.87 ",9.23,87.29,38.22,Biomedical,,,4,Java,3,4,5,2,5,54,1
3096,"$35,264.22 ",9.36,95.93,46.49,Computer,,International,5,Java,1,5,3,1,2,85,1
3097,"$32,502.17 ",5.33,62.47,42.84,IT,,,5,C,4,1,2,2,4,95,0
3098,"$20,968.25 ",5.97,56.76,50.29,Telecomm,,,9,Python,1,2,4,3,1,76,1
3099,"$42,631.53 ",7.9,53.71,46.43,Civil,,,3,C,1,2,3,5,2,86,1
3100,"$13,670.17 ",7.88,74.5,79.32,Civil,5,,6,Java,2,1,3,1,4,73,1
3101,"$49,816.72 ",5.24,43.08,74.82,Computer,,,6,C,5,1,4,3,1,91,1
3102,"$43,066.61 ",5.41,40.14,74.36,Computer,,,8,C++,1,4,5,5,5,55,0
3103,"$19,717.07 ",7.86,51.45,86.72,Mechanical,,,6,C++,1,2,3,3,2,77,1
3104,"$44,939.66 ",6.64,75.35,88.1,Mechanical,,,3,Python,3,1,2,5,2,56,0
3105,"$13,693.15 ",5.03,51.69,49.84,Mechanical,,,8,C,2,3,5,3,1,70,1
3106,"$48,079.49 ",9.3,96.41,90.4,Biomedical,,,3,C#,1,3,5,5,5,81,1
3107,"$11,858.19 ",7.84,77.36,61.65,Civil,,,10,C#,2,1,5,1,2,94,1
3108,"$43,856.41 ",8.58,71.38,59.74,IT,,,7,Python,4,4,4,3,5,74,1
3109,"$19,371.54 ",9.88,90.64,35.15,IT,4,,3,Java,3,5,5,3,5,62,1
3110,"$32,260.41 ",7.97,76.79,53.73,Electronics,,,6,C#,2,3,1,5,4,75,0
3111,"$25,081.99 ",6.4,55.04,86.51,IT,3,,7,Python,3,5,3,1,2,51,1
3112,"$30,643.14 ",8.19,67.56,94.39,IT,5,,5,C++,3,1,2,1,1,77,0
3113,"$40,438.58 ",6.34,35.2,60.41,IT,2,,6,Java,3,5,5,5,5,53,1
3114,"$32,813.31 ",6.79,91.26,81.5,Mechanical,,,8,C#,4,3,1,4,3,95,1
3115,"$39,701.64 ",9.34,67.64,69.55,Computer,,,6,C++,5,5,5,2,5,92,0
3116,"$34,653.29 ",5.08,78.3,58.08,Mechanical,,,4,Java,5,5,3,4,2,54,0
3117,"$17,487.65 ",8.26,38.18,59.91,Mechanical,,,4,C++,4,2,5,1,4,70,0
3118,"$21,779.03 ",6,59.83,54.45,Biomedical,,,10,C,3,4,5,1,3,85,1
3119,"$10,281.74 ",5.07,46.2,63.27,Biomedical,,,8,C#,3,1,2,3,5,78,1
3120,"$49,238.92 ",5.12,68.85,78.92,Electronics,,,8,C#,1,1,2,1,4,66,1
3121,"$26,031.91 ",8.15,48.18,93.35,Mechanical,,,4,C++,5,4,2,5,2,96,1
3122,"$16,987.21 ",8.19,94.24,81.85,Mechanical,,,7,C++,2,1,1,3,5,79,0
3123,"$33,934.49 ",6.54,53.16,69.13,Civil,,,9,Java,2,5,1,1,3,84,1
3124,"$45,314.62 ",6.22,56.56,88.8,IT,,,5,C++,1,3,2,3,3,71,1
3125,"$26,797.33 ",8.57,85.1,88.56,Computer,,,9,Python,5,5,2,2,1,51,1
3126,"$30,565.22 ",5.1,87.24,45.74,Biomedical,1,,5,C++,3,4,1,1,5,92,0
3127,"$37,391.06 ",8.58,66.04,47.52,Civil,,,6,C#,4,3,2,1,4,91,1
3128,"$43,682.56 ",8.14,79.36,76.54,IT,,,3,C,5,3,3,1,4,60,1
3129,"$40,228.35 ",9.57,87.31,60.26,Telecomm,,,4,C,5,1,5,4,4,97,0
3130,"$49,863.15 ",7.48,41.5,52.77,Telecomm,,,10,C,1,2,2,2,5,100,1
3131,"$42,771.46 ",6.6,79.17,83.34,Mechanical,3,,10,Java,2,2,5,2,2,89,1
3132,"$36,328.29 ",8.28,87.93,52.29,Biomedical,,,8,Java,2,1,2,1,4,52,1
3133,"$25,905.07 ",5.39,97,50.76,Civil,,,4,C++,4,5,2,1,2,81,0
3134,"$14,739.73 ",9.34,82.9,44.01,IT,,,3,Java,4,1,5,3,3,94,0
3135,"$34,340.00 ",7.06,87.77,46.62,Biomedical,0,,9,Java,2,5,5,1,3,52,1
3136,"$24,630.46 ",8.32,81.86,84.41,Electronics,,,8,C++,4,2,5,1,2,80,0
3137,"$37,073.64 ",9.89,91.9,90.52,IT,,,7,C#,5,4,1,4,4,57,0
3138,"$42,569.13 ",5.26,80.69,35.62,IT,,,7,Python,3,5,1,3,2,96,1
3139,"$10,377.24 ",8.67,50.52,62.69,IT,2,,5,Java,2,5,5,5,1,64,0
3140,"$11,538.30 ",5.62,40.61,37.8,Computer,,,5,Java,4,4,1,1,1,68,1
3141,"$27,742.12 ",8.38,74.78,74.54,Biomedical,5,,10,C,2,2,3,2,4,92,0
3142,"$42,505.16 ",9.29,42.43,76.16,IT,,,3,Java,3,2,2,3,3,56,1
3143,"$34,536.15 ",8.04,81.35,49.47,Mechanical,,,10,Python,3,3,5,5,1,69,0
3144,"$28,944.26 ",5.37,83.13,52.2,Mechanical,2,,9,Python,2,4,1,5,3,69,0
3145,"$11,325.30 ",6.98,74.04,51.37,IT,,,7,C#,5,2,1,2,1,92,1
3146,"$11,100.78 ",5.88,53.31,87.18,Biomedical,,,8,C++,1,3,1,5,2,93,0
3147,"$46,635.53 ",8.4,62.18,61.18,Telecomm,,,4,Java,4,3,1,3,1,52,1
3148,"$25,308.82 ",7.18,58.8,75.42,Biomedical,5,,8,C++,4,3,5,5,2,70,0
3149,"$28,050.38 ",5.48,79.64,36.86,Biomedical,,,7,C#,1,4,1,3,2,68,0
3150,"$34,841.67 ",6.26,92.34,89.29,IT,4,,8,C++,2,2,3,4,5,72,1
3151,"$23,476.00 ",5.95,38.15,88.93,IT,,,9,C#,3,2,2,3,4,79,0
3152,"$10,980.34 ",8.53,59.86,39.72,IT,,,6,C++,4,2,3,4,3,85,1
3153,"$44,118.46 ",6.53,83.09,55.6,IT,2,,3,Java,1,2,5,5,3,81,0
3154,"$20,392.57 ",5.56,80.03,85.63,IT,,,6,C#,4,5,1,4,4,80,0
3155,"$42,883.40 ",9.86,35.48,90.51,Mechanical,,,3,C,4,3,4,2,5,58,0
3156,"$47,410.83 ",8.99,41.24,56.72,IT,,,7,C,5,3,1,2,1,87,0
3157,"$47,156.91 ",8.94,95.26,86.09,Mechanical,,,3,C,3,5,3,4,3,88,0
3158,"$22,097.91 ",5.48,63.15,75.14,Civil,,,4,Python,5,2,4,3,4,61,1
3159,"$13,705.20 ",5.51,48.83,85.9,IT,,,8,C,4,5,3,3,3,83,1
3160,"$33,725.23 ",6.43,95.46,61.4,Biomedical,,,4,Python,5,5,3,5,1,92,0
3161,"$30,782.22 ",7.4,75.61,38.07,Electronics,,,8,C++,5,2,1,2,4,55,0
3162,"$39,274.43 ",5.95,70.47,84.88,Computer,,National,7,C#,3,2,4,4,2,58,0
3163,"$30,066.70 ",7.29,72.38,94.47,Electronics,0,,3,C,1,3,1,2,3,66,1
3164,"$36,601.66 ",5.67,89.36,45.66,Civil,0,,8,Python,2,2,1,3,1,96,0
3165,"$49,599.66 ",9.39,74.75,45.24,IT,4,,8,Java,5,1,4,2,5,56,1
3166,"$17,333.58 ",7.25,70.24,55.92,Telecomm,,,7,C#,3,3,3,3,2,65,0
3167,"$11,882.13 ",9.67,46.55,89.92,Telecomm,,,6,Python,1,5,3,1,1,100,0
3168,"$16,019.14 ",8.87,92.46,57.24,Biomedical,,,9,C,1,4,5,4,1,69,0
3169,"$47,490.37 ",5.72,95.78,63.92,IT,,,8,C#,1,4,5,3,1,57,0
3170,"$33,701.73 ",7.95,53.57,64.08,Civil,,,3,C++,2,2,4,4,2,96,1
3171,"$36,697.20 ",5.77,86.97,71.28,Biomedical,,,6,Java,1,4,5,3,3,98,1
3172,"$16,500.94 ",9.26,80.37,50.72,IT,5,,8,Java,2,3,5,4,3,83,1
3173,"$25,765.89 ",6.22,42.94,39.62,Telecomm,,,6,Java,1,2,1,1,5,96,1
3174,"$19,535.12 ",6.87,35.98,43.35,Telecomm,,,6,Python,4,5,1,3,2,67,1
3175,"$37,725.29 ",8.75,84.46,35.8,Electronics,,,10,C++,4,3,4,2,5,53,1
3176,"$37,756.05 ",6.49,53.28,37.5,Computer,2,,7,C++,4,2,1,5,5,70,0
3177,"$33,992.76 ",6.07,82.39,89.09,Telecomm,,,9,C,2,3,5,5,3,98,1
3178,"$28,014.95 ",5.73,97.27,83.58,Civil,,,6,Python,2,1,1,4,5,77,1
3179,"$35,447.35 ",8.89,80.35,80.43,Electronics,,,6,C++,1,3,5,3,3,58,0
3180,"$31,803.72 ",7.03,43.73,61.85,Telecomm,0,,9,C++,5,4,2,3,1,67,1
3181,"$35,673.57 ",5.13,60.07,84.11,Civil,,,4,C#,5,1,2,4,2,73,1
3182,"$44,674.10 ",9.21,96.02,88.56,Electronics,,,6,C#,2,1,5,1,5,94,0
3183,"$11,014.64 ",9.72,65.75,90.33,IT,,,6,C++,1,1,2,1,2,53,1
3184,"$17,219.95 ",5.88,81.31,46.92,Electronics,,,5,Python,2,5,4,2,2,75,1
3185,"$44,608.72 ",5.84,82.8,65.27,Computer,,,7,C,1,1,2,4,5,64,1
3186,"$24,543.18 ",5.88,36.99,39.59,IT,,,10,Python,3,5,1,1,5,98,0
3187,"$35,867.25 ",5.29,83.07,93.97,Biomedical,,,6,Python,2,4,2,3,5,61,1
3188,"$36,037.39 ",9.57,58.52,55.01,Electronics,,,6,Python,5,1,1,4,5,85,1
3189,"$29,390.57 ",5.44,54.15,52.01,Electronics,0,,9,C++,5,5,4,2,3,94,0
3190,"$28,981.45 ",5.57,85.37,75.2,Telecomm,,,10,C++,1,1,4,5,4,88,0
3191,"$15,381.57 ",7.06,64.02,49.08,Computer,,,8,C++,1,5,1,2,4,78,1
3192,"$34,351.45 ",9.52,54.49,77.83,IT,,,5,C++,2,5,2,3,3,100,1
3193,"$21,180.32 ",7.28,45.6,54.75,IT,,,9,Python,4,5,5,2,2,57,0
3194,"$27,925.86 ",9.55,74,71.71,IT,,,7,Python,2,1,1,3,5,96,1
3195,"$35,534.40 ",8.75,57.35,73.09,Biomedical,,,10,C#,5,3,1,4,4,79,1
3196,"$14,552.54 ",5.14,45.65,77.62,Civil,,,6,C,5,2,5,2,5,97,1
3197,"$34,164.82 ",6.95,52.49,65.06,Biomedical,,,4,C++,1,5,1,2,3,91,1
3198,"$19,663.72 ",9.93,51.4,72.52,Computer,,,3,C,3,5,1,1,5,85,0
3199,"$49,538.92 ",5.1,39.05,88.79,Electronics,,,9,C++,5,2,3,5,1,55,0
3200,"$11,161.79 ",9.51,75.68,38.72,Mechanical,,,9,C#,5,1,2,4,3,79,0
3201,"$45,765.14 ",8.06,88.22,41.21,Mechanical,,,8,C++,5,5,2,1,5,80,0
3202,"$22,052.53 ",9.69,94.95,41.47,Computer,2,,9,C,4,2,2,4,1,88,0
3203,"$32,996.65 ",7.29,37.54,94.76,IT,,,8,C++,2,4,4,5,5,63,0
3204,"$20,930.05 ",9.94,95.95,83.17,Electronics,,,7,C,1,5,1,1,4,64,0
3205,"$36,259.72 ",9.28,86.51,85.24,IT,,,3,C++,1,2,1,1,1,74,0
3206,"$25,959.95 ",8.16,58.89,67.17,Computer,2,,9,C++,3,1,3,1,4,67,0
3207,"$39,720.53 ",8.51,73.19,88.99,IT,,,7,C#,5,1,2,3,5,75,1
3208,"$33,018.72 ",5.52,87.97,52.6,Mechanical,,,10,C,3,5,2,3,3,75,0
3209,"$13,050.51 ",8.83,50.78,47.63,Electronics,,International,8,Java,5,4,4,4,4,61,1
3210,"$11,597.39 ",7.23,56.72,88.99,Mechanical,,,9,C,2,4,2,5,4,81,0
3211,"$31,930.36 ",7.23,48.97,65.56,IT,,,5,C,4,2,4,1,2,93,1
3212,"$48,395.90 ",5.01,82.35,62.31,Computer,,,5,C,5,2,1,1,2,77,0
3213,"$29,088.83 ",7.01,72.5,70.87,Telecomm,,,8,C++,1,2,1,2,4,94,0
3214,"$28,170.22 ",9.74,71.78,87.12,Electronics,3,,8,C,4,1,5,5,1,67,0
3215,"$40,770.41 ",5.92,36.46,87.76,Civil,,,8,C,2,5,4,1,1,60,0
3216,"$26,955.70 ",8.39,49.74,82.27,Computer,,,4,C#,1,3,3,3,4,92,0
3217,"$19,421.05 ",10,94.15,84.2,Computer,,,6,C#,2,4,2,1,1,84,1
3218,"$32,362.78 ",5.28,58.55,83.12,IT,,,4,C++,4,4,1,5,3,80,0
3219,"$43,754.96 ",8.81,81.03,35.19,Electronics,,,10,Java,1,3,4,3,1,88,0
3220,"$12,661.29 ",6.6,36.12,83.11,Electronics,3,,4,C++,2,2,3,5,5,66,0
3221,"$28,289.94 ",9.64,56.88,77.48,Biomedical,0,,3,C#,5,4,4,4,5,100,1
3222,"$34,924.11 ",7.38,88.86,74.2,Telecomm,,National,5,C++,1,4,1,4,1,77,1
3223,"$24,395.58 ",9.06,78.01,63.75,Mechanical,5,,5,C,5,3,4,1,1,57,0
3224,"$20,087.60 ",6.22,71.92,76.32,IT,,,8,C#,2,3,3,3,5,77,0
3225,"$15,697.87 ",6.32,58.41,85.94,IT,,National,6,Python,4,1,1,5,5,61,1
3226,"$40,538.56 ",8.72,38.14,53.69,IT,,,8,Python,4,2,2,4,2,74,1
3227,"$10,062.54 ",8.24,95.34,48.43,Civil,,,6,C,3,4,2,3,2,59,0
3228,"$33,865.18 ",5.73,77.38,50.84,Mechanical,,,10,C#,1,5,4,4,2,81,0
3229,"$29,821.46 ",5.74,67.35,38.4,Telecomm,,,10,C,4,5,4,3,4,62,0
3230,"$40,964.97 ",8.74,89.66,79.26,IT,,,7,C,1,1,5,4,4,90,0
3231,"$31,750.16 ",5.8,86.09,89.94,Civil,4,,4,C++,5,1,2,4,4,72,1
3232,"$30,507.96 ",5.37,57.37,67.59,IT,5,,9,C#,1,4,4,4,5,80,0
3233,"$30,140.75 ",5.49,91.29,54.18,Telecomm,,,7,C,5,4,4,3,5,54,1
3234,"$42,187.17 ",6.96,88.39,37.01,IT,,,3,Python,1,2,5,3,1,55,1
3235,"$33,987.44 ",6.98,42.95,86.29,Computer,,National,5,C#,2,3,4,1,4,76,0
3236,"$43,842.56 ",9.24,47.83,76.78,IT,,,9,Python,3,3,1,3,3,51,1
3237,"$20,954.00 ",7.97,44.14,75.57,Telecomm,,,9,C#,4,1,1,5,4,72,1
3238,"$23,867.34 ",9.3,92.72,47.55,Telecomm,,,10,Java,4,2,4,1,3,75,0
3239,"$45,251.32 ",9.54,67.5,39.36,Biomedical,,,8,Python,1,1,4,3,1,68,1
3240,"$11,097.58 ",8.96,86.53,54.47,IT,1,,9,Java,4,4,4,1,2,53,0
3241,"$41,173.60 ",7,65.37,77.33,Telecomm,,,10,C,5,4,1,3,3,82,1
3242,"$28,079.44 ",8.68,46.82,41.05,Biomedical,2,,4,C++,5,3,4,1,5,93,1
3243,"$41,533.79 ",6,41.47,88.35,Computer,,,6,C++,3,2,2,5,1,90,0
3244,"$27,348.96 ",5.23,89.29,90.17,IT,,,3,C#,1,1,4,4,3,58,1
3245,"$45,278.34 ",8.97,69.73,60.45,Electronics,,International,10,C,2,2,3,1,1,96,0
3246,"$24,632.25 ",6.38,73.89,41.26,IT,4,,6,Java,3,3,1,1,2,83,0
3247,"$43,406.80 ",7.51,48.23,40.4,Computer,,,8,Python,4,1,2,5,5,70,0
3248,"$47,526.40 ",9.29,81.41,59.66,Civil,,,4,C#,1,5,4,1,5,77,1
3249,"$23,788.81 ",7.48,51.48,92.84,Telecomm,,,10,C++,4,2,4,5,3,67,1
3250,"$33,698.95 ",8.36,78.37,51.09,Biomedical,,,7,C,5,5,5,2,3,56,0
3251,"$36,686.91 ",6.47,91.55,69.85,IT,,,5,C,4,4,2,2,3,88,1
3252,"$28,749.04 ",6.2,57.18,59.38,IT,,,3,C#,3,4,4,1,5,71,0
3253,"$32,706.79 ",8.67,75.85,46.82,Biomedical,,,7,C++,3,3,5,2,4,80,1
3254,"$48,694.24 ",6.43,74.44,87.73,Telecomm,,,3,C,1,5,5,1,1,70,0
3255,"$13,301.77 ",7.47,41.34,36.09,IT,0,,6,Python,2,3,3,2,3,97,1
3256,"$22,945.23 ",6.15,73.44,94.77,Civil,,,10,C++,2,4,1,2,5,83,1
3257,"$40,381.74 ",7.25,70.78,65.46,IT,,,5,C++,2,1,2,1,4,69,1
3258,"$47,851.97 ",7.55,73.89,94.68,Computer,,,3,Python,2,4,3,2,4,52,1
3259,"$37,775.98 ",6.14,37.05,62.63,IT,,,9,C++,2,1,3,4,3,82,1
3260,"$32,198.73 ",8.93,90.42,69.95,Computer,,,3,Python,1,2,4,2,3,87,1
3261,"$48,964.10 ",8.21,57.52,78.14,Civil,,,8,C,3,3,4,2,1,73,1
3262,"$34,951.29 ",7.56,82.63,45.32,IT,2,,4,C#,2,5,2,3,5,52,1
3263,"$22,380.45 ",9.91,64.24,81.36,Telecomm,,,9,Java,2,3,1,5,2,90,0
3264,"$37,378.83 ",7.72,94.83,70.81,IT,,,9,C++,5,4,4,4,4,54,0
3265,"$49,057.22 ",6.28,48.77,86.34,Civil,,State,10,Java,2,2,3,4,4,62,0
3266,"$27,600.91 ",9.38,43.85,45.1,Telecomm,,,4,C++,2,5,3,1,2,97,1
3267,"$47,188.87 ",5.26,78.06,60.1,Biomedical,,International,5,Python,2,1,1,4,5,54,1
3268,"$26,782.56 ",9.63,88.38,77.5,Electronics,,,6,Java,5,1,5,1,5,81,1
3269,"$27,407.08 ",9.49,88.85,91.12,Mechanical,,,4,Java,5,5,2,4,4,56,0
3270,"$16,742.25 ",9.21,58.57,77.41,Mechanical,5,,9,C,2,5,1,3,5,92,1
3271,"$38,850.36 ",8.46,74,64.14,Electronics,,,10,Python,3,3,2,5,5,92,1
3272,"$48,243.68 ",6.76,89.7,89.45,Telecomm,,,3,C++,3,5,2,1,2,51,0
3273,"$37,916.47 ",5.23,43.74,36.88,IT,,,10,C#,4,3,1,1,1,99,0
3274,"$32,239.34 ",9.81,91.33,40.95,Civil,,,7,C,1,1,4,5,4,51,0
3275,"$15,810.88 ",6.46,52.78,72.72,Biomedical,2,,3,C++,2,3,1,5,4,95,1
3276,"$21,136.46 ",7.27,59.26,41.46,Computer,5,National,4,Python,1,2,2,3,3,75,0
3277,"$29,705.80 ",9.93,93.39,38.22,Telecomm,,,10,Python,5,2,2,4,3,85,0
3278,"$33,821.92 ",8.1,71.4,82.62,Computer,4,,10,Java,3,4,4,4,3,50,1
3279,"$48,038.16 ",6.9,36.75,82.55,IT,,,4,C#,2,5,2,3,1,56,1
3280,"$40,610.87 ",7.08,98.12,38.45,Telecomm,,,10,C++,4,3,5,2,1,92,1
3281,"$13,969.66 ",8.22,91.97,91.98,Electronics,,,3,C#,3,3,5,4,1,51,0
3282,"$48,965.23 ",6.08,52.6,62.96,IT,,,8,Java,2,4,5,4,1,50,1
3283,"$21,154.69 ",8.01,82.5,65.45,IT,3,,5,C++,3,4,3,4,3,86,0
3284,"$49,768.89 ",8.1,71.29,92.42,IT,,,4,Java,5,2,3,2,2,61,0
3285,"$28,809.95 ",5.55,65.64,79.53,Biomedical,,,6,C#,4,3,2,3,5,92,0
3286,"$38,221.93 ",9.49,55.01,42.88,Computer,4,,6,C++,3,1,2,2,3,86,1
3287,"$42,212.87 ",7.86,48.49,93.14,Telecomm,,,6,C++,2,1,2,5,3,75,1
3288,"$43,825.57 ",5.83,98.51,66.3,IT,,,10,C,1,4,4,5,5,97,1
3289,"$18,601.36 ",8.99,40.83,81.2,IT,,,8,C++,1,3,1,4,1,90,1
3290,"$14,707.19 ",9.52,51.87,85.94,Telecomm,0,,9,C++,1,3,1,4,1,84,0
3291,"$26,923.78 ",9.46,77.55,72.57,Biomedical,,,5,C#,5,4,4,4,2,90,0
3292,"$13,266.22 ",6.87,56.69,56.12,Electronics,,,6,C,2,1,2,1,1,66,1
3293,"$37,445.27 ",5.24,64.37,54.33,Mechanical,4,,9,Java,1,4,5,2,5,79,0
3294,"$27,253.91 ",9.48,90.26,66.09,Electronics,,,7,C#,3,1,1,4,2,93,1
3295,"$35,613.92 ",7.98,69.32,94.87,Mechanical,,,8,C++,4,2,5,2,2,74,0
